fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
2014-04-13,-0.19237265312166532,0.43938044422650396,0.6916286107846282,0.8817615954339317,1.1340085784173837,1.1968800645361304,1.1340073948427645,1.3862543778262164,1.1347660662019732,1.0075057512460446,-0.19161634891179216,-1.7710020512188827,-2.212624531067093,-1.4543674229729826,-1.5816277379288497,-0.8233706298346777,-0.5703661590666362,-0.57187995106109,0.060631817646332055,-0.2552453228150843,-0.0029971562569600725,0.43938162780116735,0.060631817646332055,0.060631817646376145,0.35573010525259935,-0.0993048646638848,-0.5838328493307038,-0.8548876258326782,-1.1512221005627712,-1.300091601993783,-1.3450333212168595,-1.374526369451384,-1.47845408469093,-1.165266410840367,0.10433738322977337,1.337426024152876,2.012956441083493,1.629547383265936,1.4146695130323765,1.0860332351616648,0.604314105853527,0.6295938040816411,0.23635365205611122,0.07203551312075729,-0.04734100704411357,-0.13160673477290089,0.06360894704472007,-0.015039136935103978
2014-04-14,0.11985048168549477,0.6555186558851592,0.7886328743909323,1.1230240707437025,1.456612128815901,1.4574152670964071,1.323497910310072,1.4566133817616804,0.988304828622631,0.7886328743909883,-0.3484568185077752,-1.2842720394512313,-1.9530556851025043,-1.6186632358038988,-0.9498808430984612,-1.0172404641589923,-0.7494070035321384,-0.7494070035321477,-0.5489319110199428,-0.2819003357277037,-0.28109845039303294,-0.1471810936066883,0.18720884980019034,-0.41581643956825953,0.12479168741299726,-0.3913405911196001,-0.8443900257344958,-1.2931383620161967,-1.4379421426287695,-1.4666161656988244,-1.5368675068385187,-1.4881216915468858,-1.2917046967538939,-0.8128485695935572,0.1520320110386515,0.7642222548921932,1.4997105825997965,1.4896748573994618,1.0380591564110497,1.08823873951126,0.9032912035450866,1.0036503697455,0.5850095850677955,0.5190594789896653,0.3326783461253583,0.47031362951594624,0.15059827741216336,0.44163957226380435
2014-04-15,-0.31706233092507413,0.4840393780297827,0.8029408004095093,1.444590297334892,1.4445887964952422,1.2841775478936368,1.6050015459364975,1.2841775478936368,1.4445887964952422,0.804863376072733,-0.6369257915562208,-1.5993992865244084,-1.4370669630993635,-1.0384364330255496,-0.5571981847017163,-0.5571996855414222,-0.9577497895990257,-0.6369242907164478,-0.87706464701223,-0.07596443889701192,-0.07596443889701192,-0.4765130421148424,-0.31706233092507413,-1.0384364330256055,0.34532863337578285,-0.2906385911207976,-0.7859742916955025,-1.3063111015778028,-1.5860117267799911,-1.484444419852322,-1.5438222547015734,-1.5203836797994779,-1.4453801656034742,-0.7640982511988992,0.3625169588919664,1.2203695826562724,1.468818662891728,0.9375439258977413,0.9750456457410966,0.7922245752315077,0.7500350286437971,0.9922339712572802,0.5984654658463014,0.2875134446959666,0.30001401797708394,0.4640843030742823,0.39689360992433304,0.8359766562247223
2014-04-16,-0.3267365370246543,0.5606585179831651,0.9020282628351515,1.3105233344761837,1.3113432307103015,1.583126680981581,1.5160000751032559,1.3105233344761742,1.5159987960140242,0.9020282628351515,-0.32673525793535596,-1.0094734685501066,-1.4875535556826045,-1.0782373087181467,-1.0094734685501066,-0.5313921023282722,-0.8056339622127304,-1.146185089919869,-0.25960737296769437,-0.8039967279229677,-0.5993386044407151,-0.39549909810339606,-0.736868842955411,-0.3954990981033389,0.25244072868251605,-0.49270256525585965,-0.8385149309786647,-1.3325325869491011,-1.4711320199545708,-1.512300152499194,-1.5767968422283503,-1.4587815572889387,-1.4532924773119857,-0.8645881263041717,-0.03710859999405856,0.6490271169096026,1.162256618234364,1.0607085077908036,0.7519474646299023,0.8329114924424039,0.7697870727074806,1.0881539076755484,0.7258743674568879,0.8329115578774007,0.7395970019642698,0.7601811500303212,0.7862543126383283,0.6256985597250612
2014-04-17,0.5241633061605332,0.5738226242770113,0.5738226242770113,1.1721248122708259,1.2223833589957933,1.2720417422782837,1.3211018317862655,1.221784130387297,1.2720417422782837,0.9232317975819165,0.17415677391518392,-0.5737225970365961,-1.3718586450453332,-1.6207525945682721,-1.5214339583352394,-1.1223664017479273,-0.8734724522249884,-1.022449471740428,-0.4247455775211566,-0.024480498550798115,-0.6730421681036097,-1.1720257198643986,-0.4738056670290966,0.6234810075594946,-0.26963206982087184,-0.6022821512328894,-0.6867818098081222,-1.016223075706653,-1.2643736770546499,-1.3980754880231134,-1.385240123962759,-1.3617085976838301,-1.368126305215611,-1.0836087880267353,-0.2482397453837366,0.45556666263097784,1.040645927585788,1.5080675356443793,1.3037712478455437,1.2021576685167639,1.0598990246795261,0.9401021914431161,0.6962300702835085,0.41064288841972685,0.5753635468705959,1.2085754015501398,0.6021039141646093,-0.3188342477157038
2014-04-18,0.5664576695220224,0.4637027846761853,0.3615641484146463,0.669211592981634,1.0796139223944374,0.8747213626732795,1.078998635196379,1.1306837212183196,1.0279297977587007,1.0279297977587007,0.566456708135797,-0.3060330367118003,-1.3828029382411806,-2.562941089041948,-2.2042228842648313,-1.280047092009111,-0.35648658695137014,-0.40878696017137617,-0.15220835304205954,0.053300455263382014,0.053914781075186206,-0.6136814426650493,-0.2026628646679121,0.515387870698133,-0.34223476767806044,-0.442323784139781,-0.418251673381168,-0.740056906461731,-1.0694638603190387,-1.088468086744811,-1.2303664617561023,-1.2899130378901997,-1.1682858981459328,-1.1885571032065343,-0.6830442271844053,0.33685025447784506,1.266791307105462,2.0991769984766555,2.1891305483370265,1.3542107788704563,0.5509646899070857,0.6231807805314636,0.1974858065297606,0.13033744920605456,0.15947723285247623,0.4572104457937249,0.6155791503740203,-0.31942963555426745
2014-04-19,0.760044456606817,0.5688297581273157,0.632313042802782,1.0789893738209486,1.078223334298415,1.1424726584963971,1.3336849668370805,1.3336849668370716,1.1424714634269926,0.9512579600169138,-0.06905888123156992,-1.1536262417474936,-1.4083242249025145,-1.7907524267920947,-1.8549993608512056,-1.1528613972943822,-0.8981634141393703,-0.8981646092088371,-0.06906007630098333,-0.13254216590703619,-0.005576791625463649,0.1864015562376732,-0.5149715628661278,-0.26027238464161323,-0.5693333192327729,-0.5797251088038006,-0.49659023477269054,-0.9369453451781706,-1.1824530848950645,-1.1590713570542102,-1.2850726805099562,-1.3253411670567534,-1.4266618122028811,-1.1512774684207006,-0.5680343068236953,0.5451938083448211,1.5324205690874289,1.6090605668941098,1.5843799505248117,1.192087246269799,1.028415399145094,0.9374866364804744,0.6400196082366774,0.22304616373172884,0.006116046641206158,0.1269214753114353,0.5373998577709896,0.7179585565121104
2014-04-20,-0.17942510468938136,0.330992592908771,0.6954523919958367,0.9864969290254556,1.1324548275365423,0.9873709202404549,1.2049960983789796,1.2784127260476288,1.0599135566941047,0.9139542925717956,-0.03346720617834567,-0.617301531445086,-2.0008528401323393,-2.291894645939462,-2.0008528401323393,-0.6164275402301478,-0.5430109125614376,-0.6889701766838688,0.03907543027531431,-0.17942510468938136,-0.2519677411430922,0.2575759652401117,0.330992592908771,0.18590732000140014,0.4745239592090509,-0.16104200014066644,-0.5724640479092454,-0.8216766276927709,-1.0576176464652478,-1.3333736295344139,-1.410054474698647,-1.427750030011816,-1.3584423680526778,-1.1519940469426542,-0.413203979774833,0.7163634261033628,1.458102857963878,1.8813220832396724,1.9196623827689887,1.1100899185587687,0.5969183925815237,0.6750737267234138,0.37129981623300823,0.3536042609198362,0.45830299834736915,0.10734079972340348,-0.184636144207447,-0.23034962694186265
2014-04-21,0.1084754922445417,0.5154689404097368,0.8555816838249414,1.1956918784814616,1.3318988220300712,1.1271812424920966,1.4004107323987594,1.195691878481452,1.3310832192206556,1.1271799681127639,0.3123812921112319,-0.5040498638885016,-1.2527847123288482,-1.7282900708627507,-1.5928974557442144,-1.1842740763396067,-0.7087687178057709,-1.0480658584116456,-0.30014533840122015,-0.23163470241192155,-0.9126732432930523,-0.23245030522128948,-0.028545779734008004,-0.7764650253650912,-0.20150657990366896,-0.2764857667802303,-0.6333312052179674,-1.088760335415698,-1.3220289425574048,-1.326194449261155,-1.3970081625384736,-1.4358862251068338,-1.4247781741256555,-1.1484659977118317,-0.5000347920708382,0.4746947035335182,1.1161832655835722,1.5271803904836097,1.4272080971755174,1.1814429699225535,0.9690018962996094,0.9467857943372519,0.41221200366370725,0.7982159559232097,1.0162110384844874,0.330290272509717,0.2386490588181407,0.31640518395486117
2014-04-22,-0.12602197263077566,0.6073004200687147,0.7909028659893674,1.432973743650411,1.4318743278065365,1.5231258428449705,1.3406210949309105,1.3406210949309105,1.157015213335797,0.05868160697095643,-1.5025129409979026,-1.2265544106832884,-1.8675241546632655,-1.0418491132442236,-0.21837462135019933,-0.8604420633367821,-0.3085301562193476,-1.410160292278402,-0.12492427462416998,-0.12602197263077566,-0.21727520550638882,-0.034768739755085716,-0.03367104174848002,-0.5844852508594368,0.529175301123526,-0.31253017343894424,-0.6474767491685954,-1.4093503639467766,-1.548188361173958,-1.5603366750698915,-1.5395109941054388,-1.4388534533566932,-1.4839757621130016,-0.5780578126204362,1.103617538959956,1.1886556948545133,1.5357508741187385,0.9213926236362664,0.7061936720752537,0.5552073609521384,0.6871034231475506,1.1851848307810011,0.5690912310156735,0.37471796041910593,0.3295956516627983,0.04671319559037203,0.35736322628206246,0.42851776037478134
2014-04-23,-0.21747213394969261,0.5633527769510507,0.9979557577075728,1.515731538795938,1.257884161135316,1.776701267373325,1.4304760881647711,1.5167728639455698,1.2568444605178264,0.12979112134413606,-1.082519292992936,-1.0845970696956158,-0.7362924892520948,-1.1698557693912364,-0.8225892650328933,-0.47636246129218524,-0.997260593297267,-0.997260593297267,-0.21747213394969261,-1.0835573690781382,-0.13013890661570085,-0.30273245817745537,-1.0845970696956158,-0.04280243021741271,0.24146039559073149,-0.3440153794732709,-0.7735856189836314,-1.4154529447509212,-1.6227743989891854,-1.5099914952997744,-1.5564315051616675,-1.5647243965476871,-1.4983815422636013,-0.5778740782381042,0.9214748793773314,0.7605934350009521,1.0342577435233027,1.2565064101650862,0.6212733658718563,0.6511277115920155,0.5018562993386853,1.0591364176813525,0.3890733561058465,0.7373733707548574,0.823619188091444,0.586443348589576,0.81698490661738,0.4620505314074328
2014-04-24,-0.5537090135232193,0.20677063192730943,0.9683956909002709,1.5381836102933382,1.3497773588817283,1.4445522992822364,1.7300153974737666,1.3486337294923092,1.3474918842360364,0.11085563040366181,-0.8414558022271491,-0.9362325267608965,-1.316472349486081,-0.9362325267608832,-0.9362307426276704,-0.5559909199024724,-1.0321493124176773,-1.5083059207996559,-0.555989135769326,0.30154557232775087,0.11199747565986817,-0.4600741342457581,-0.1746110360542278,-0.65076586030306,0.43330946260697994,0.07024615876940318,-0.7906811818014295,-1.3478575272961533,-1.5311865206061361,-1.6102696275227533,-1.662392527867436,-1.493442308539022,-1.4467113466639272,-0.542647812704395,1.1055157428422377,0.8269276129468744,1.1953828981060324,1.2582898896498949,0.9311734993402397,0.6741533804352253,0.6418012353936978,1.0785555791223056,0.5968676577618005,0.06665147598701386,0.00733925292955076,0.2823327000425203,0.6561799665232646,0.6004623405441949
2014-04-25,-0.4268930289631435,0.6777588952836014,0.8347565137548763,1.5440786166136418,1.544080094349485,1.3870839536141415,1.5440786166136418,1.4646340563960745,1.2281933554431637,0.440370965612868,-1.057720755793994,-1.13716383827563,-0.8997773863408167,-1.452104826200082,-0.9801676975402754,-0.19045232801028772,-0.8212785771051518,-0.8222243280870982,-0.42689450669906376,-1.21566412524716,-0.2689511372458976,-0.26989688822778896,-0.4268945066990748,-0.26895113724583153,0.3189707218588781,-0.3258092249987123,-0.8349343191881724,-1.4679910835810044,-1.6053208477265177,-1.5266073951971457,-1.5818742831508246,-1.5132094210426876,-1.5316316904077614,-0.555250495686526,0.8163724339374171,0.7812026868969654,0.8113482185852678,0.8632655630887959,0.7192367519722067,0.529989683252384,0.5785574443765334,1.0391146177249213,1.0257166036412362,0.77617839168635,1.0324155308246186,0.7259358388725131,0.3658637711517949,0.5584605031094616
2014-04-26,0.00048460421399926576,0.5469328426799435,0.788506195893849,0.970413827688594,1.273834616073281,1.3342268174754053,1.4564687278510746,1.1523203225819996,1.1523203225819996,0.970413827688594,0.30390539259873706,-1.0320196713158243,-2.0019477578889693,-1.7589191709063896,-1.1520775941369479,-0.8486579426536851,-1.1528063479227684,-1.0916842558335436,-0.30439028103803095,-0.18142189067936398,-0.12175616926028826,0.0004857411153810822,-0.18287598754674958,-0.12175616926028826,0.07104452327428089,-0.39971552607822186,-0.8116306462541646,-1.147477852700032,-1.4259152703223137,-1.364199752469788,-1.3656349954794358,-1.3728112105276598,-1.3484120451448043,-1.0427050445581596,-0.33800004244458925,0.6968111598573735,1.1934057202590558,1.4201742526585392,1.2838260640855843,1.3110956470499486,1.1603951652561122,1.2034524555454595,0.7226455340309813,0.5791210277531225,0.2533205565936625,0.3308238159900636,0.2030870854749794,0.1872993781499888
2014-04-27,0.09593245572231202,-0.05817312163772338,0.7123576488478068,1.0962410279724115,1.404453624535132,1.4035294034379726,1.326938725306513,1.3269372834639814,1.404453624535132,0.6348427496191664,0.40414505228502184,-0.2879509234023678,-1.6739884332864134,-2.1344596068573067,-1.2116659338358908,-1.2116659338358264,-0.9034547791157556,-0.5970848573771094,-0.28887226081434586,-0.5195699581485013,-0.13476524161172518,-0.5195699581484905,0.020261673160288325,-0.2888722608143996,0.16826265817935632,0.025148674725765326,-0.5473072590885981,-1.0933180967602,-1.3842128191598215,-1.4153245224427082,-1.524215595197043,-1.569327602045307,-1.553771787491945,-0.8273128853392001,-0.366859157519388,0.13559525846810078,0.9927236111135753,1.5916243072780105,1.5029559158337022,1.261840104127095,0.8931660122560251,0.7827192801613958,0.5244919203849631,0.6800505109755595,0.8122755095443647,0.5120472390718043,0.19781873921002857,0.20092998371446574
